>python -u "runit.py"
./timeucds/ucds0
1459.891724, 1570.351440, 1843.686890, 1279.498169, 1474.491821, 1561.980103, 367.590363, 11.171679, 6.517391, 6.069112, 6.553386; 179.955551 - 525.778503 - 200.029861 - 509.779602 - 158.736191 - 534.365295 - 302.733215 - 616.897705 - 282.885132 - 666.635681 - 317.576599 - 710.300232 - 343.359558 - 711.538818 - 311.218109 - 685.458313 - 353.298431 - 734.744446 - 364.266846 - 744.822693 - 262144
1459.485352, 1594.128052, 1806.894775, 1312.097656, 1475.759033, 1599.422363, 360.633087, 12.366385, 6.632985, 6.183767, 6.646080; 201.846588 - 523.251709 - 185.449493 - 524.733704 - 205.181152 - 520.027954 - 303.117279 - 605.615784 - 322.987793 - 656.376221 - 349.192200 - 707.231445 - 367.303619 - 705.648438 - 363.439575 - 702.871155 - 371.970642 - 728.912292 - 411.061340 - 695.887268 - 524288
1427.663452, 1485.174072, 1823.232056, 1460.012329, 1401.791504, 1570.104492, 363.566803, 10.896235, 6.554069, 6.123138, 6.617600; 204.499954 - 510.548309 - 204.107300 - 514.145813 - 205.572098 - 509.349731 - 259.106995 - 574.953491 - 315.593018 - 637.348328 - 380.471893 - 682.362732 - 380.802185 - 680.585022 - 372.675171 - 676.966064 - 403.905792 - 693.599365 - 415.150482 - 712.017822 - 1048576
1319.692871, 1555.141235, 1542.204590, 1417.755249, 838.569336, 1566.130005, 361.156586, 12.048629, 6.555613, 6.111015, 6.561172; 204.985565 - 527.864502 - 205.082718 - 485.702637 - 208.494659 - 522.420288 - 307.325775 - 609.804138 - 334.927399 - 646.365540 - 361.196503 - 689.721863 - 344.137634 - 692.787354 - 376.063507 - 671.849182 - 403.552124 - 701.406189 - 419.453278 - 736.781921 - 2097152
6.290984, 1564.956909, 1518.574707, 1387.871216, 1403.855591, 1567.137817, 39.373833, 10.898273, 6.575199, 6.128681, 6.615803; 5.353284 - 9.279943 - 5.450733 - 7.547400 - 6.735602 - 9.858480 - 6.180594 - 7.729559 - 6.395187 - 9.968861 - 8.256763 - 9.076769 - 7.277273 - 8.680315 - 7.112460 - 7.382186 - 8.383949 - 7.685329 - 60.429245 - 9.979100 - 4194304
./timeucds/urucds0
411.138336, 358.600952, 376.854492, 350.612396, 382.214355, 422.562103, 92.486244, 375.897644, 73.870239, 32.476833, 78.276863; 234.790359 - 239.105225 - 242.916656 - 244.792343 - 243.461716 - 244.043152 - 257.470184 - 256.410126 - 263.746643 - 263.614899 - 270.463928 - 268.835754 - 270.166718 - 261.718994 - 266.523956 - 268.029419 - 271.432922 - 267.626038 - 274.325134 - 272.473816 - 16384
426.679626, 368.105316, 387.073914, 382.343689, 383.169312, 411.162415, 96.857628, 433.500305, 78.059998, 35.150978, 80.490227; 225.434174 - 225.901138 - 226.402267 - 230.839020 - 235.126862 - 230.499329 - 250.219681 - 247.660385 - 256.772827 - 251.185486 - 258.394440 - 258.720062 - 264.542450 - 265.529999 - 267.507935 - 264.974640 - 270.676208 - 269.671936 - 274.359711 - 271.247070 - 32768
416.607697, 411.630707, 378.571350, 374.547791, 383.491425, 423.083130, 97.135704, 434.182892, 78.002518, 34.711258, 80.265625; 232.930374 - 234.150192 - 233.193436 - 233.729248 - 233.187637 - 234.364334 - 249.859253 - 250.717407 - 260.277985 - 260.850372 - 266.193329 - 266.350983 - 265.827454 - 267.063293 - 264.425537 - 266.185272 - 269.588165 - 270.407257 - 274.155212 - 273.102997 - 65536
426.958527, 422.877014, 378.655548, 382.460449, 383.423370, 423.111359, 97.434395, 432.344482, 78.048660, 34.693005, 80.294373; 233.836441 - 232.200348 - 233.425644 - 234.272202 - 234.575073 - 231.375992 - 249.183563 - 248.441071 - 259.868439 - 259.033600 - 268.372101 - 265.301117 - 266.941956 - 263.831482 - 266.724945 - 265.595551 - 271.154999 - 269.400391 - 272.534576 - 271.394165 - 131072
424.743195, 419.079926, 387.606567, 382.891510, 383.719879, 415.548401, 97.499229, 434.196564, 77.772865, 35.073391, 79.968040; 232.025696 - 232.482330 - 231.827362 - 235.616699 - 231.520935 - 233.293930 - 248.654648 - 249.196884 - 260.285034 - 258.917999 - 265.855865 - 266.110962 - 264.215515 - 265.924591 - 259.609955 - 265.807434 - 269.114868 - 269.587372 - 272.472687 - 272.359253 - 262144
423.999420, 422.458344, 386.684601, 377.785980, 382.512543, 422.140076, 97.347214, 434.347290, 77.981239, 29.522831, 80.146683; 232.723557 - 230.934326 - 232.355835 - 234.160233 - 233.422760 - 231.021759 - 248.781250 - 247.063736 - 258.160248 - 257.166840 - 266.206268 - 262.302673 - 265.170929 - 263.866058 - 265.017975 - 263.565033 - 269.353668 - 267.011414 - 270.586334 - 268.360138 - 524288
420.352875, 422.172791, 385.862000, 380.639343, 381.130951, 422.036560, 94.697479, 426.057251, 77.474922, 29.666813, 79.028687; 232.473312 - 230.403595 - 231.628815 - 232.546753 - 229.723694 - 229.444809 - 247.905594 - 246.195572 - 256.769012 - 256.680603 - 264.771637 - 262.421936 - 264.191254 - 261.461609 - 264.051666 - 262.345123 - 267.592957 - 264.294464 - 267.758728 - 268.035858 - 1048576
421.513031, 419.663300, 383.936035, 378.612640, 379.738525, 420.270660, 96.942886, 430.498016, 77.644768, 34.435371, 80.073715; 231.489670 - 231.631226 - 229.974854 - 232.831726 - 231.032120 - 230.660751 - 248.911072 - 248.216202 - 258.561890 - 258.030457 - 264.448822 - 264.554871 - 263.443207 - 263.846191 - 256.139893 - 262.466583 - 267.361603 - 267.999634 - 271.356598 - 270.215881 - 2097152
71.303825, 413.513733, 378.993835, 370.759491, 371.268127, 409.226593, 61.322803, 422.333618, 76.853683, 29.195314, 78.904099; 4.139635 - 3.325845 - 4.133368 - 4.854363 - 5.135890 - 4.385779 - 5.017743 - 4.763068 - 5.298554 - 9.314320 - 26.601456 - 41.722141 - 24.186852 - 22.898544 - 251.288879 - 18.118937 - 32.222408 - 38.847786 - 43.210194 - 30.731064 - 4194304
./timeucds/mpurucds0
1375.804688, 1436.395020, 1710.646240, 1401.539795, 1391.974121, 1486.256836, 322.884094, 11.128658, 6.197542, 4.882970, 6.380822; 126.330727 - 557.287781 - 121.684990 - 557.619019 - 106.636215 - 390.653931 - 173.137619 - 635.709534 - 115.833916 - 683.566711 - 164.504333 - 277.448181 - 154.615631 - 708.529053 - 194.230026 - 716.754517 - 215.649994 - 188.055145 - 139.595047 - 138.307846 - 16384
1334.691040, 1234.881836, 1753.925171, 1422.901611, 852.674561, 1472.608765, 343.600128, 11.157772, 6.464641, 5.962658, 6.465591; 43.132210 - 33.381645 - 135.595459 - 327.896179 - 145.554138 - 524.864624 - 291.417023 - 604.216431 - 218.708298 - 659.541199 - 188.657501 - 692.045410 - 226.605499 - 700.057556 - 238.314117 - 695.299744 - 200.691895 - 678.932556 - 232.083252 - 724.838867 - 32768
869.919983, 1535.100586, 1802.800415, 1453.115601, 1446.859863, 1572.599854, 355.398743, 10.782164, 6.524559, 5.992355, 6.189460; 185.886475 - 131.682770 - 128.364914 - 536.543213 - 153.407333 - 113.712418 - 211.193497 - 618.696045 - 181.101181 - 674.683716 - 191.997223 - 547.211914 - 306.149323 - 706.245300 - 223.784698 - 692.530701 - 247.679642 - 666.928101 - 268.357788 - 756.518005 - 65536
1454.238770, 1571.801514, 1841.657593, 1470.290649, 1436.347778, 1586.738403, 361.708984, 11.141995, 6.446184, 6.016603, 6.394642; 160.043625 - 528.622009 - 183.256973 - 328.491974 - 180.323120 - 516.295593 - 300.011963 - 463.042023 - 236.558319 - 652.370056 - 230.079575 - 695.480042 - 249.961853 - 699.326355 - 296.751404 - 616.734009 - 336.555756 - 648.051575 - 335.178833 - 641.013123 - 131072
1292.179321, 1225.447266, 1526.501099, 1313.767944, 1312.299072, 1527.037598, 366.413239, 11.399387, 6.393780, 5.865789, 6.150597; 168.857162 - 414.679535 - 179.861115 - 516.798096 - 140.466568 - 504.804382 - 301.407532 - 306.021515 - 234.333679 - 363.375000 - 275.138947 - 539.327637 - 206.034744 - 599.321533 - 350.338104 - 595.128235 - 328.919159 - 687.142273 - 391.229431 - 675.604919 - 262144
1445.178223, 1581.298706, 1833.241089, 1471.919800, 1471.268555, 1599.505371, 355.305267, 12.815233, 6.405833, 5.994000, 6.466441; 202.830185 - 524.500793 - 190.002701 - 444.740356 - 192.262466 - 523.908997 - 296.002075 - 576.998779 - 335.110474 - 629.171997 - 302.597351 - 283.444855 - 352.892609 - 653.575378 - 361.224457 - 608.839172 - 365.568909 - 672.660522 - 382.580872 - 668.670471 - 524288
1443.015015, 1559.599609, 886.783020, 598.472107, 1441.288696, 1498.718628, 363.199677, 12.095064, 6.469612, 6.016526, 6.485062; 204.754318 - 485.555664 - 202.902283 - 464.900055 - 205.999542 - 493.601013 - 298.924011 - 516.763184 - 301.082184 - 564.459473 - 366.099396 - 625.879456 - 348.514740 - 465.022247 - 333.499878 - 622.697754 - 381.226654 - 631.949341 - 384.665009 - 525.145081 - 1048576
1433.019897, 1516.579590, 1606.761475, 1343.609009, 1375.060547, 1114.470337, 365.087708, 11.888212, 6.288136, 6.009620, 6.424091; 201.414795 - 509.172729 - 204.101852 - 496.756958 - 205.733887 - 478.419891 - 294.134552 - 425.697937 - 284.156311 - 573.349182 - 369.699097 - 619.857910 - 345.147430 - 489.545624 - 379.026398 - 627.095703 - 383.617218 - 622.279724 - 372.420898 - 620.240601 - 2097152
16.323654, 1555.331299, 1529.918213, 1395.985474, 1191.903809, 1542.621826, 161.882843, 11.121239, 6.320903, 5.954457, 6.435779; 6.564260 - 7.749121 - 5.178939 - 8.688252 - 6.007131 - 8.523609 - 7.284808 - 9.398314 - 9.089441 - 8.094980 - 8.741988 - 8.439333 - 9.613234 - 55.575462 - 331.282837 - 7.057662 - 8.386638 - 7.340125 - 13.047862 - 11.903956 - 4194304
./timeucds/ucds3
2484.934326, 1233.827881, 3510.857178, 2770.375488, 2775.067871, 1231.879639, 325.236389, 1268.471436, 387.869598, 146.009338, 424.144623; 1679.445679 - 1772.661377 - 1804.683594 - 1781.708740 - 1792.220337 - 1781.760498 - 1918.792480 - 1889.032715 - 1980.279907 - 1976.855225 - 2034.069092 - 1924.884644 - 2038.437012 - 2030.294434 - 2036.288208 - 1996.723022 - 2047.516602 - 1569.128174 - 2008.159058 - 1990.674927 - 16384
2837.957275, 1269.241211, 3741.635986, 3020.927490, 3028.652344, 1267.800659, 346.048248, 1269.126465, 413.161804, 142.923813, 427.429138; 1510.408081 - 1663.175781 - 1364.306274 - 1632.810303 - 1429.768188 - 1453.491699 - 1728.151855 - 1717.300415 - 1683.739380 - 1740.711304 - 1714.716553 - 1568.465820 - 1646.320679 - 1721.170166 - 1717.891724 - 1684.594238 - 1807.676147 - 1835.943481 - 2016.820679 - 1835.167358 - 32768
2028.559692, 818.327087, 2166.622559, 2632.884277, 2627.114502, 1201.951416, 326.015137, 1157.041748, 360.838013, 143.654617, 405.772217; 1492.634277 - 1564.197144 - 1654.339600 - 1670.541260 - 1619.572510 - 1641.749146 - 1727.542847 - 1727.505737 - 1681.591675 - 1616.381348 - 1719.092896 - 1707.448975 - 1721.000610 - 1718.308838 - 1568.941895 - 1733.016846 - 1722.635254 - 1818.555908 - 1734.833740 - 1784.399048 - 65536
2843.313232, 1269.810913, 3467.941406, 2994.357178, 2996.525146, 1269.487061, 346.226196, 1269.970825, 389.537598, 146.433563, 424.207306; 1551.946289 - 1628.625488 - 1356.584351 - 1578.413696 - 1574.297241 - 1525.134644 - 1574.414673 - 1685.555786 - 1743.880493 - 1703.490356 - 1744.091675 - 1756.947021 - 1747.257324 - 1701.566162 - 1748.411499 - 1775.562500 - 1808.193359 - 1807.813965 - 1859.646362 - 1857.345581 - 131072
2690.275146, 1171.368164, 3312.087646, 2975.899414, 2989.417236, 1269.876587, 343.156799, 1230.863647, 413.477203, 145.536346, 427.474457; 1404.992188 - 1521.642456 - 1598.651489 - 1572.290405 - 1587.565552 - 1618.459229 - 1600.073486 - 1615.304565 - 1599.864380 - 1653.858521 - 1701.101196 - 1658.072388 - 1710.791382 - 1724.787964 - 1725.616089 - 1661.665283 - 1766.273926 - 1716.459717 - 1762.005981 - 1749.270996 - 262144
2006.081299, 1199.437256, 3114.304688, 2825.243652, 2829.772461, 1235.154297, 330.833679, 1212.448975, 380.783783, 146.135345, 420.183594; 1340.023682 - 1391.188232 - 1478.010010 - 1380.061646 - 1302.299561 - 1377.164062 - 1477.624268 - 1506.776245 - 1558.456909 - 1438.262939 - 1564.817871 - 1481.592163 - 1567.020142 - 1555.445557 - 1589.298340 - 1595.316040 - 1603.103638 - 1587.165161 - 1631.843506 - 1517.208130 - 524288
1873.270020, 1206.552734, 2157.568115, 2043.501953, 2169.006836, 1252.753052, 332.480316, 1229.513672, 387.919098, 144.947464, 418.908936; 1034.723389 - 982.278503 - 1054.059937 - 1015.725891 - 1064.658813 - 970.810730 - 1100.660278 - 1070.293701 - 1102.740967 - 1095.872925 - 1124.755615 - 1118.743286 - 1122.437744 - 1130.941528 - 1111.357422 - 1053.760742 - 1120.974365 - 1103.484497 - 1106.672241 - 1129.190430 - 1048576
1515.788452, 1261.734009, 1537.389526, 1500.560303, 1494.194946, 1261.637817, 343.129120, 1191.456177, 400.954315, 145.678635, 421.538757; 913.817078 - 925.853577 - 910.549683 - 858.732483 - 917.854309 - 893.119446 - 951.994446 - 963.211731 - 977.849182 - 973.718262 - 986.504822 - 992.596252 - 1020.450073 - 1000.262512 - 1010.097900 - 1008.097229 - 1031.224121 - 1040.700439 - 1046.848999 - 1002.691345 - 2097152
50.967545, 1058.772095, 1513.812866, 1414.547119, 1460.312622, 1251.923584, 335.802551, 1248.670044, 389.359924, 143.201965, 415.967834; 4.095890 - 5.898875 - 8.591330 - 4.789511 - 5.357469 - 6.031849 - 5.838861 - 20.667736 - 21.917974 - 29.412516 - 45.517620 - 15.104867 - 113.462868 - 962.518677 - 765.034119 - 33.438580 - 33.593098 - 28.346756 - 36.648125 - 20.437847 - 4194304
./timeucds/mpucds3
3929.959229, 3901.261963, 9051.933594, 7695.631836, 7755.127930, 3833.112305, 1240.022217, 18.607075, 6.371991, 6.297832, 6.365492; 124.717270 - 2680.628174 - 176.405991 - 2688.340332 - 147.401047 - 2715.580078 - 156.416306 - 3244.189941 - 237.757935 - 3810.527832 - 137.569000 - 4345.120117 - 157.068405 - 252.388275 - 242.665298 - 4514.742188 - 156.142197 - 4657.790039 - 183.067856 - 4658.520996 - 16384
4463.697266, 4288.817871, 11089.001953, 9193.303711, 9343.598633, 4266.111328, 1273.813354, 9.966868, 5.500572, 6.570418, 6.458737; 157.114197 - 2795.983887 - 229.109467 - 2801.130615 - 111.689644 - 3018.293213 - 272.103302 - 3779.840820 - 327.759308 - 4137.060547 - 204.668457 - 4572.830566 - 204.639557 - 4800.017578 - 134.026154 - 1350.432739 - 218.065125 - 4614.518066 - 225.749039 - 449.534271 - 32768
5857.006836, 4522.427246, 12652.551758, 10226.152344, 10282.307617, 4546.690918, 1292.563843, 12.478124, 6.013483, 6.365767, 6.514033; 233.262604 - 2963.972412 - 130.656189 - 3402.146484 - 188.764633 - 3601.908203 - 160.223709 - 917.546570 - 283.089935 - 4525.265625 - 267.444305 - 4505.874512 - 249.991928 - 4500.469238 - 291.178741 - 4651.185059 - 339.007355 - 4311.742676 - 385.719055 - 4266.864258 - 65536
6785.201660, 4243.505859, 13100.212891, 10767.436523, 10754.772461, 4662.437500, 1300.407715, 12.229733, 6.419619, 6.475984, 6.545565; 178.078232 - 3692.807129 - 194.052597 - 3648.517090 - 198.752197 - 3571.710205 - 362.655365 - 4096.796387 - 310.278229 - 4197.680176 - 326.025909 - 3949.421875 - 293.346466 - 4165.472656 - 366.942230 - 4179.856934 - 384.045441 - 4380.887695 - 433.376038 - 4282.574707 - 131072
6698.568359, 4422.903320, 12571.647461, 10763.015625, 10755.507812, 4736.001465, 1056.102539, 11.707726, 6.718041, 6.474741, 6.625459; 187.541458 - 2248.346436 - 230.692932 - 3503.247070 - 229.861160 - 3514.421875 - 258.475433 - 3495.072021 - 353.346649 - 3879.366943 - 394.431000 - 3938.409668 - 420.167877 - 3348.901123 - 368.154572 - 2643.617432 - 377.429169 - 4255.520020 - 461.001404 - 4141.417480 - 262144
3602.751465, 4754.871582, 7909.165039, 8915.603516, 9257.205078, 4766.427734, 1286.816284, 11.177068, 6.655934, 6.470579, 6.588534; 234.998627 - 2020.547363 - 170.019257 - 2116.306641 - 225.586380 - 1746.192505 - 291.506317 - 2115.815918 - 341.332306 - 2239.021973 - 361.136169 - 2265.296143 - 403.569458 - 2216.949463 - 380.411285 - 1930.659058 - 458.422607 - 1990.560425 - 477.667969 - 2397.222900 - 524288
2004.460449, 4673.659668, 2369.188477, 2469.614258, 2897.229736, 4728.640137, 1295.893311, 16.548481, 6.561774, 6.564214, 6.589148; 218.269394 - 1095.667603 - 210.787338 - 1097.828369 - 230.811905 - 1164.289307 - 371.018646 - 940.989868 - 401.479034 - 1252.774292 - 456.274780 - 1183.308960 - 445.872223 - 1121.549316 - 458.735413 - 1055.966919 - 462.105438 - 1040.790771 - 513.987793 - 1107.763428 - 1048576
1688.588867, 4569.270508, 1555.544556, 1765.403320, 1771.887695, 4579.234375, 498.783813, 12.083891, 6.616255, 6.581110, 6.670506; 235.596436 - 1001.919373 - 238.558456 - 986.154968 - 238.960678 - 1024.401367 - 414.488068 - 1040.686157 - 413.630920 - 965.319946 - 452.440155 - 655.400757 - 450.997253 - 1086.108154 - 465.858276 - 973.483826 - 479.138062 - 1088.640259 - 487.096588 - 1059.988159 - 2097152
12.792715, 4414.982422, 1601.975464, 1556.118164, 1572.906616, 4337.705566, 1141.981567, 10.694762, 6.653564, 6.716097, 6.794340; 7.143082 - 8.676786 - 8.319484 - 9.148820 - 11.043496 - 8.767595 - 7.805214 - 8.912004 - 7.918074 - 7.375396 - 6.966251 - 8.971329 - 192.283783 - 1024.872314 - 319.989136 - 8.702707 - 13.197982 - 8.312331 - 12.563033 - 8.710804 - 4194304
./timeucds/urucds3
2076.815918, 1262.930664, 4336.686035, 3034.635986, 2910.986084, 1261.601685, 341.124878, 1263.969971, 358.624512, 142.662674, 418.557129; 1667.978882 - 1799.701172 - 1770.273560 - 1803.107910 - 1784.205200 - 1831.228394 - 1938.909424 - 1945.868896 - 1996.279663 - 2014.519775 - 2067.942139 - 1946.556763 - 2064.291260 - 2080.390625 - 2063.537109 - 2074.666504 - 2094.325195 - 1966.315918 - 2111.911377 - 2099.791504 - 16384
2058.679443, 991.337524, 4148.898438, 3081.243652, 2435.618652, 1232.883911, 282.344025, 1233.781372, 372.264923, 144.924454, 426.966888; 1433.015503 - 1662.630005 - 1660.686401 - 1629.027710 - 1651.823853 - 1673.698242 - 1783.785034 - 1723.579956 - 1794.833740 - 1811.728027 - 1803.072876 - 1763.682373 - 1786.244873 - 1814.716553 - 1764.148926 - 1752.541260 - 1785.817993 - 1830.684204 - 2003.023193 - 1836.153809 - 32768
2420.773926, 1267.727173, 3643.655273, 2879.648438, 2836.728760, 1268.046021, 343.119812, 1268.610596, 350.710571, 148.178635, 419.131744; 1504.745972 - 1604.531006 - 1634.441895 - 1626.873657 - 1623.861084 - 1672.821045 - 1716.199463 - 1775.499878 - 1772.067017 - 1746.200684 - 1766.058838 - 1770.118042 - 1767.658325 - 1752.468994 - 1748.794312 - 1772.775269 - 1786.366699 - 1785.830933 - 1842.522217 - 1843.698486 - 65536
2592.165771, 1269.224854, 3653.812500, 2896.768066, 2877.035889, 1269.196167, 343.595032, 1269.593628, 360.831726, 147.346970, 425.974274; 1576.986816 - 1663.671143 - 1680.770874 - 1652.219482 - 1672.139648 - 1678.916504 - 1689.945679 - 1718.797607 - 1731.521729 - 1735.899170 - 1758.306763 - 1755.666870 - 1738.786499 - 1754.028687 - 1754.786743 - 1763.443359 - 1787.113892 - 1797.450195 - 1856.344971 - 1850.080322 - 131072
2550.841309, 1200.291260, 3437.307861, 2878.668213, 2877.520020, 1225.414795, 340.143433, 1235.632690, 369.921661, 145.306976, 425.275848; 1423.076172 - 1493.053101 - 1503.027954 - 1558.269287 - 1596.757935 - 1593.373901 - 1647.010254 - 1664.427856 - 1671.139282 - 1678.758789 - 1717.460693 - 1718.764160 - 1693.841187 - 1715.535278 - 1715.660034 - 1699.598389 - 1704.260376 - 1718.387817 - 1803.113281 - 1792.462402 - 262144
2432.018311, 1269.140869, 3263.270996, 2787.910889, 2623.232422, 1269.717651, 343.391357, 1263.314087, 366.252563, 147.304749, 418.957581; 1268.315918 - 1423.819458 - 1418.866211 - 1425.217773 - 1404.961304 - 1417.124756 - 1525.056030 - 1532.270752 - 1569.101807 - 1532.871704 - 1615.778564 - 1564.593872 - 1576.020630 - 1525.142456 - 1634.541870 - 1628.019531 - 1664.996582 - 1656.295898 - 1707.210449 - 1701.767456 - 524288
1836.829224, 1245.143433, 1918.386475, 2018.890381, 2046.375977, 1251.711670, 340.308380, 1266.844482, 358.811981, 147.112183, 423.825348; 1011.382874 - 1035.945312 - 1042.212402 - 1049.270996 - 1055.441162 - 1038.737183 - 1099.502686 - 1095.275391 - 1116.901855 - 1058.123291 - 1103.139893 - 1138.410156 - 1147.148926 - 1134.813965 - 1140.107910 - 1140.033691 - 1147.693848 - 1149.670776 - 1153.647339 - 1152.519043 - 1048576
1524.946411, 1262.221558, 1618.911133, 1569.062134, 1410.317505, 1237.330811, 339.298065, 1258.228516, 368.117279, 147.968338, 434.149414; 951.708435 - 953.053772 - 954.674255 - 957.123352 - 947.409363 - 938.713074 - 984.000610 - 1000.668701 - 1008.647461 - 1028.472534 - 1049.378784 - 1036.902222 - 1045.742798 - 1033.293091 - 1036.654419 - 1034.272583 - 1049.748169 - 1019.509338 - 1066.387573 - 1058.000122 - 2097152
63.089092, 1254.036133, 1450.209839, 1498.723999, 1479.369873, 1260.628052, 342.810150, 1259.816162, 369.395233, 148.149399, 426.415161; 3.907728 - 4.587835 - 5.002514 - 4.588408 - 3.918149 - 5.015433 - 4.600876 - 6.605575 - 4.404703 - 11.420609 - 35.989231 - 49.255005 - 1030.340576 - 739.582336 - 953.247925 - 41.605015 - 38.665009 - 51.450592 - 1035.179932 - 1048.166260 - 4194304
./timeucds/mpurucds3
